icao,"name",lat,lon,runways,ils,elev_ft_AMSL
SEGU,"Guayauqiil - Simon Bolivar Intl",-2.157419,-79.8835585,1,1,19
SELT,"Cotopaxi Intl",-0.9068335,-78.615757,1,1,9205
SEMT,"Eloy Alfaro Intl",-0.946078,-80.678807,1,1,48
SEQM,"Quito - Mariscal Sucre Intl",-0.12703847,-78.35950469,1,2,7841
SESA,"General Ulpiano Paez",-2.206341,-80.98620875,2,1,18
SGAS,"Silvio Pettirossi Intl",-25.23985,-57.519135,1,1,292
SGES,"Guarani Intl",-25.4554985,-54.843593,1,1,846
SKAP,"Gomez Nino Apiay Ab",4.076071,-73.5627305,1,1,1227
SKBG,"Palonegro",7.12791059,-73.18249097,1,1,3896
SKBO,"Bogota - El Dorado Intl",4.69892900,-74.14286000,2,2,8361
SKBQ,"Ernesto Cortissoz",10.89059000,-74.78081500,1,1,98
SKCC,"Camilo Daza",7.9288125,-72.51292025,2,1,1096
SKCL,"Alfonso Bonilla Aragon Intl",3.543221,-76.3815875,1,1,3162
SKLM,"La Mina",11.2325235,-72.4901405,1,1,276
SKLT,"Alfredo Vasquez Cobo",-4.1931665,-69.942682,1,1,277
SKPS,"Pasto - Antonio Narino",1.3962455,-77.2914775,1,1,5951
SKRG,"Jose Maria Cordova",6.16728470333333,-75.4249882166667,1,1,6955
SLCB,"Jorge Wilsterman",-17.42039025,-66.1771655,2,1,8360
SLLP,"La Paz",-16.50833100,-68.17757300,2,1,13313
SLVR,"Viru Viru Intl",-17.6447555,-63.1353625,1,1,1225
SMJP,"Paramaribo Johan A Pengel Intl",5.45714430,-55.20040890,1,1,59
SPHI,"Capt Jose A Quinones Gonzales Intl",-6.787475,-79.828097,1,1,97
SPIM,"Jorge Chavez Intl",-12.021889,-77.114321,1,1,113
SPQT,"Coronel Francisco Secada Vignetta Intl",-3.784739,-73.3088055,1,1,306
SPQU,"Rodriguez Ballon",-16.340578,-71.5708025,1,1,8405
SPRU,"Capitan Carlos Martinez De Pinillos",-8.0814115,-79.1087625,1,1,106
SPTN,"Coronel Carlos Ciriani Santa Rosa Intl",-18.0532865,-70.275821,1,1,1538
SPTU,"Padre Aldamiz",-12.613103,-69.228182,1,1,659
SUDU,"Santa Bernardina Intl",-33.35956575,-56.50141025,2,1,305
SUMU,"Montevideo Carrasco Intl",-34.84123600,-56.02592300,3,2,105
SVBC,"General Jose Antonio Anzoategui Intl",10.10975975,-64.6905445,2,1,26
SVCS,"Oscar Machado Zuloaga",10.286589,-66.8162195,1,1,2145
SVMG,"Del Caribe Intl Gen Santiago Marino",10.91293925,-63.9675145,2,1,74
SVMI,"Caracas Simon Bolivar Intl",10.59685200,-67.00386100,2,1,235
SYCJ,"Cheddi Jagan Intl",6.49887425,-58.25455,2,1,95
TBPB,"Barbados/grantley Adams Intl",13.07864340,-59.49009818,1,1,168
TFFF,"Martinique/aime Cesaire Intl",14.59423014,-61.00298546,1,1,16
TFFR,"Pointe A Pitre Le Raizet",16.26227200,-61.52640900,1,1,35
TIST,"St Thomas - Cyril E King",18.33903915,-64.97474302,1,1,23
TISX,"St Croix - Henry E Rohlsen",17.69887868,-64.80417572,1,1,65
TJSJ,"San Juan - Luis Munoz Marin Intl",18.43904346,-66.00393882,2,2,9
TNCA,"Reina Beatrix Intl",12.501389,-70.0152205,1,1,60
TNCC,"Curacao Hato",12.18714600,-68.96829700,1,1,29
TTCP,"Tobago/crown Point Intl",11.15201252,-60.83198725,1,1,36
TTPP,"Trinidad/piarco Intl",10.59170347,-61.34354151,1,1,57
TXKF,"Bermuda Intl",32.36667300,-64.67894700,1,1,12
UAAA,"Almaty Intl",43.34831293,77.03926752,2,2,2234
UACC,"Astana Intl",51.02179869,71.45310559,1,2,1165
UAFM,"Manas",43.0613015,74.477556,1,1,2058
UAFO,"Osh",40.6083335,72.794167,1,1,2927
UAII,"Shymkent",42.364236,69.4791155,1,2,1385
UAKD,"Zhezkazgan",47.7087555,67.7391985,1,1,1250
UAKK,"Karaganda",49.6708205,73.3345445,1,2,1765
UARR,"Uralsk",51.1508805,51.5414585,1,1,125
UASK,"Ust Kamenogorsk",50.0341535,82.49941225,2,2,939
UASS,"Semipalatinsk",50.35037575,80.233836,2,1,761
UATE,"Aktau",43.85764472,51.08607708,2,2,73
UATG,"Atyrau",47.121939,51.821307,1,2,-72
UATT,"Aktyubinsk",50.245624,57.2071155,1,2,738
UAUU,"Kostanay",53.206667,63.550833,1,2,595
UBBB,"Heydar Aliyev",40.46054460,50.05084990,2,4,10
UDYZ,"Zvartnots",40.147271,44.3958805,1,1,2838
UEEE,"Yakutsk",62.09236040,129.76125023,2,1,325
UELL,"Chulman",56.90552632,124.90083168,2,1,2813
UERL,"Lensk",60.72219542,114.83199078,2,1,835
UERP,"Poliarny",66.39933271,112.03912971,1,1,1660
UERR,"Mirny",62.53260608,114.02618900,1,1,1156
UGSB,"Batumi",41.60966,41.600318,1,1,105
UGTB,"Tbilisi",41.6685815,44.95364375,2,2,1624
UHBB,"Ignatyevo",50.4253945,127.412489,1,1,638
UHHH,"Novy",48.528043,135.188359,2,2,244
UHMM,"Magadan Sokol",59.91442600,150.72958100,1,1,574
UHMP,"Pevek",69.7832835,170.5970015,1,1,11
UHPP,"Yelizovo",53.16249700,158.44992034,2,1,131
UHWW,"Knevichi",43.383916375,132.147375,4,1,46
UIAA,"Kadala",52.02111166,113.30473729,2,1,2272
UIBB,"Bratsk",56.370157255,101.70294936,2,1,1610
UIII,"Irkutsk",52.27159711,104.35875644,1,2,1675
UITT,"Ust-kut",56.85788554,105.71604142,1,1,2188
UIUU,"Mukhino",51.80500143,107.44233608,3,1,1690
UK59,"Chuhuiv",49.8390032542857,36.6463283257143,1,1,453
UK60,"Kharkiv North",50.02591083,36.26950036,1,1,600
UKBB,"Boryspil",50.34073158,30.89714579,2,4,421
UKCC,"Donetsk Intl",48.06997858,37.7479976633333,1,2,791
UKCW,"Luhansk Intl",48.4173805,39.3741265,1,2,636
UKDD,"Dnipropetrovsk Intl",48.36889700,35.09578700,1,2,481
UKDE,"Zaporizhzhia Intl",47.8670045,35.315693,1,2,373
UKDR,"Lozuvatka Intl",48.043333,33.21,1,2,408
UKFF,"Simferopol",45.02036530,33.99651028,2,2,639
UKHH,"Osnova Intl",49.9244088375,36.289047675,2,2,507
UKKE,"Cherkasy Intl",49.4155665,31.995282,1,1,375
UKKK,"Zhuliany Intl",50.4016935,30.4496975,1,2,586
UKKM,"Antonov Intl",50.603496,30.191932,1,2,517
UKLI,"Ivano Frankivsk Intl",48.884167,24.6866665,1,2,919
UKLL,"Lviv Intl",49.8126385,23.956111,1,2,1071
UKLN,"Chernivtsi Intl",48.2593225,25.9808305,1,2,826
UKLR,"Rivne Intl",50.6039845,26.15171325,2,1,755
UKON,"Mykolaiv Intl",47.05920625,31.92138,2,2,184
UKOO,"Odesa Intl",46.4323371666667,30.6714208333333,3,2,172
ULAA,"Talagi",64.600275,40.7166655,1,2,62
ULLI,"Saint Petersburg Pulkovo",59.79999900,30.26568700,2,4,78
ULMM,"Murmansk",68.78703700,32.75249300,1,2,266
UMBB,"Brest",52.11114339,23.89995051,1,1,468
UMGG,"Gomel",52.52338364,31.01610615,1,2,472
UMII,"Vitebsk",55.126497,30.3496415,1,1,683
UMKK,"Khrabrovo",54.890049,20.592635,1,1,42
UMMG,"Grodno",53.60482260,24.04693162,2,1,442
UMMM,"Minsk 1",53.864471,27.539682,1,1,748
UMMS,"Minsk Velikiydvor",53.88945242,28.03294794,1,2,669
UMOO,"Mogilev",53.95905180,30.09753090,1,1,636
UNAA,"Abakan",53.7434346666667,91.385782,3,2,831
UNBB,"Barnaul",53.3637735,83.5385335,1,2,838
UNCC,"Novosibirsk Severny",55.08241300,82.91230800,4,1,558
UNNT,"Novosibirsk Tolmachevo",55.00732400,82.66284200,2,2,365
UNOO,"Omsk_tsentralnyi",54.962298935,73.31848995375,3,2,312
UOHH,"Khatanga",71.9780595,102.4905125,1,1,95
UOII,"Igarka",67.44075290,86.62257354,1,1,82
UOOO,"Alykel",69.32414824,87.34152095,1,2,595
URML,"Uytash",42.816582,47.65193,2,2,12
URMN,"Nalchik",43.512854,43.636583,1,1,1462
URMT,"Shpakovskoye",45.109257,42.1128265,1,2,1486
URRR,"Rostov Na Donu",47.25768700,39.80828300,3,2,280
URSS,"Sochi",43.44883300,39.94136000,2,2,89
URWW,"Gumrak",48.7806301666667,44.3526963333333,3,2,482
USCC,"Balandino",55.305843,61.5033195,1,2,769
USDD,"Salekhard",66.5907525,66.6110415,1,2,219
USHH,"Khanty Mansiysk",61.028482,69.0860665,1,2,141
USPP,"Bolshoye Savino",57.914517,56.021214,1,1,404
USRK,"Kogalym",62.190417,74.5338025,1,2,220
USSS,"Koltsovo",56.74310775,60.802727,2,3,764
USTR,"Roschino",57.18226432,65.34782588,3,2,377
UTAA,"Ashgabat",37.9828668333333,58.3631125,3,2,692
UTSB,"Bukhara",39.775,64.4833335,1,1,751
UTSS,"Samarkand",39.7005465,66.983829,1,1,2224
UTST,"Termez",37.2866665,67.3091665,1,1,1027
UTTT,"Yuzhny",41.26169000,69.26932400,2,3,1417
UUBP,"Bryansk",53.214193,34.176447,1,1,663
UUDD,"Moscou Domodedovo",55.41341600,37.90064400,3,2,588
UUDL,"Tunoshna",57.560668,40.1573665,1,1,305
UUEE,"Moscou Sheremetyevo",55.96768200,37.41965100,2,4,622
UUMO,"Ostafievo",55.50316216,37.50886136,1,1,561
UUOB,"Belgorod",50.64423325,36.5899925,2,1,734
UUOO,"Chertovitskoye",51.814211,39.2295875,1,2,514
UUWW,"Vnukovo",55.5960605,37.267664,2,4,685
UUYY,"Syktyvkar",61.647049,50.84505,1,2,342
UWGG,"Strigino",56.21889880,43.78562550,4,2,256
UWKE,"Begishevo",55.563755,52.08979125,2,1,643
UWKS,"Cheboksary",56.0902685,47.3472515,1,2,560
UWLW,"Vostochny",54.401014,48.802664,1,1,252
UWOO,"Orenburg",51.7957875,55.4567455,1,2,387
UWOR,"Orsk",51.074086125,58.59233725,4,1,909
UWSS,"Tsentralny",51.5658335,46.0466665,1,2,499
UWWW,"Kurumoch",53.50859070,50.15446470,2,3,477
VAAH,"Ahmedabad",23.077196,72.634632,1,1,189
VAAU,"Aurangabad",19.8627265,75.3981125,1,1,1911
VABB,"Bombay Mumbai Chhatrapati Shivaji Intl",19.09600200,72.87467200,2,3,37
VABO,"Vadodara",22.336164,73.2262905,1,1,129
VABP,"Bhopal",23.2874675,77.33737375,2,1,1719
VAID,"Devi Ahilyabai Holkar",22.721785,75.8010865,1,1,1850
VAKJ,"Khajuraho",24.817197,79.918596,1,1,728
VANP,"Dr Ambedkar Intl",21.0947675,79.04484975,2,1,1033
VARK,"Rajkot",22.309182,70.779525,1,1,441
VAUD,"Udaipur",24.6176975,73.8961015,1,1,1684
VCBI,"Bandaranaike Intl Colombo",7.180754,79.884118,1,2,30
VDPP,"Phnom Penh Intl",11.55224900,104.84475400,1,1,40
VEBS,"Bhubaneshwar",20.24669875,85.815964,2,1,138
VECC,"Netaji Subhash Chandra Bose Intl",22.64723701,88.44017794,2,2,16
VEGT,"Guwahati Intl",26.1060905,91.58594,1,1,162
VEIM,"Imphal",24.7599515,93.896699,1,1,2540
VEMN,"Dibrugarh",27.4838515,95.016921,1,1,362
VEPT,"Patna",25.5913165,85.08799,1,1,170
VERC,"Birsa Munda",23.3146685,85.321675,1,1,2148
VGEG,"Shah Amanat Intl",22.24961,91.813286,1,1,12
VGSY,"Osmany Intl",24.9632415,91.866785,1,1,50
VGZR,"Zia Intl",23.84941900,90.40371700,1,1,30
VHHH,"Hong Kong Intl",22.31068477,113.92136965,2,4,28
VIAR,"Amritsar",31.709593,74.7972625,1,1,756
VIBN,"Varanasi",25.4523665,82.859489,1,1,266
VIDP,"Indira Gandhi Intl",28.56606670,77.11012270,2,3,777
VIJP,"Jaipur",26.82672225,75.80573825,2,1,1263
VIJU,"Jammu",32.689143,74.837389,1,1,1029
VILK,"Lucknow",26.760593,80.8893405,1,1,410
VLVT,"Vientiane Wattay",17.97842625,102.56572257,1,1,1850
VMMC,"Macau Intl",22.15676100,113.57744200,1,2,20
VOBG,"Bangalore",12.95594400,77.66989100,1,1,2912
VOCB,"Coimbatore",11.0300305,77.0433815,1,1,1324
VOCI,"Cochin Intl",10.151996,76.4019055,1,1,30
VOCL,"Calicut",11.1368405,75.9553,1,1,342
VOHY,"Hyderabad",17.453253,78.469092,1,1,1742
VOML,"Mangalore",12.95984330,74.89197526,2,1,337
VOMM,"Chennai Intl",12.99014760,80.17636110,2,1,52
VOTR,"Tiruchirappalli",10.76449525,78.713409,2,1,288
VOTV,"Thiruvananthapuram Intl",8.4821205,76.9201155,1,1,15
VRMM,"Male Intl",4.18561550,73.52796170,1,1,6
VTBD,"Bangkok Don Mueang Intl",13.92150226,100.60368055,2,3,9
VTBK,"Nakhon Pathom Kamphaeng Saen Rtaf",14.09996500,99.92250100,1,1,30
VTBS,"Bangkok Suvarnabhumi Intl",13.69623500,100.74928300,2,4,5
VTBU,"Rayon U-taphao Intl",12.68439900,100.99977100,1,1,59
VTCC,"Chiang Mai Intl",18.77149149,98.96632179,1,1,1036
VTCL,"Lampang",18.27832200,99.50643900,1,1,811
VTCN,"Nan",18.80583600,100.78524000,1,1,685
VTCT,"Chiang Rai Intl",19.95652705,99.88074283,1,1,1280
VTPB,"Phetchabun",16.67504500,101.19129900,1,1,450
VTPI,"Nakhon Sawan Takhli Rtaf",15.27756900,100.29258700,1,1,107
VTPO,"Sukhothai",17.23219909,99.82022648,1,1,179
VTPP,"Phitsanulok",16.77481439,100.28126331,1,1,145
VTSB,"Surat Thani",9.13102900,99.13976300,1,1,20
VTSC,"Narathiwat",6.52433000,101.74773400,1,1,18
VTSE,"Chumphon",10.71441000,99.36025200,1,1,18
VTSF,"Nakhon Si Thammarat",8.53946700,99.94120800,1,1,13
VTSG,"Krabi",8.09637050,98.98321513,1,1,82
VTSP,"Phuket Intl",8.11051463,98.32320381,1,1,82
VTSR,"Ranong",9.77475100,98.58760800,1,2,57
VTSS,"Songkhla Hat Yai Intl",6.93853600,100.39376100,1,1,90
VTST,"Trang",7.51133300,99.61807300,1,1,67
VTUD,"Udon Thani",17.38612312,102.77742462,1,1,579
VTUI,"Sakon Nakhon Aero",17.19586200,104.11640200,1,1,529
VTUO,"Burirum",15.22907900,103.24830600,1,1,590
VTUQ,"Nakhon Ratchasima",14.95233000,102.31072200,1,1,765
VTUU,"Ubon Ratchathani",15.24679400,104.87204000,1,1,406
VTUV,"Roi Et",16.11812600,103.77671800,1,1,451
VTUW,"Nakhon Phanom",17.38683500,104.64576000,1,1,587
VVDN,"Danang Intl",16.04390125,108.1994005,2,1,33
VVNB,"Hanoi Noibai Intl",21.21390300,105.80692100,2,1,39
VVPB,"Phubai",16.4015015,107.702614,1,1,48
VVTS,"Tan Son Nhat Intl",10.81623225,106.65954405,2,2,33
VYMD,"Mandalay Intl",21.7010095,95.9777945,1,1,300
VYYY,"Yangon Intl",16.90567332,96.13769222,1,1,109
WAAA,"Ujung Pandang Hasanuddin",-5.05970151,119.54795291,1,1,47
WABB,"Biak Frans Kaisiepo",-1.19208836,136.10766025,1,1,46
WADD,"Denpasar Ngurah Rai Intl",-8.74532810,115.16622053,1,1,14
WAJJ,"Jayapura Sentani",-2.57210830,140.51474352,1,1,289
WALL,"Balikpapan/sepinggan",-1.26373200,116.89516400,1,1,12
WAMM,"Manado Sam Ratulangi",1.54528200,124.92113500,1,2,264
WAOO,"Banjarmasin Syamsudin Noor",-3.43850680,114.75409700,1,1,66
WAOP,"Palangkaraya Tjilik Riwut",-2.22617750,113.94472500,1,1,82
WARJ,"Yogyakarta Adi Sucipto",-7.78664900,110.43097700,3,1,350
WARQ,"Solo Adi Sumarmo Wiryokusumo",-7.51876450,110.75139620,1,1,421
WARR,"Surabaya Juanda",-7.38301280,112.78189850,1,1,9
WBGB,"Bintulu",3.1238375,113.0204725,1,1,74
WBGG,"Kuching Intl",1.48793800,110.34368100,1,1,89
WBGR,"Miri",4.32950740,113.98840330,1,1,59
WBGS,"Sibu",2.25794510,111.98536680,1,1,122
WBKK,"Kota Kinabalu Intl",5.92578500,116.05173500,1,1,10
WBKL,"Labuan",5.29998490,115.24937440,1,1,101
WBKS,"Sandakan",5.89679910,118.05880740,1,1,46
WBKW,"Tawau",4.31308200,118.13031800,1,1,57
WBSB,"Brunei Intl",4.94027856,114.93062284,1,2,73
WIBB,"Pekanbaru Sultan Syarif Kasim Ii",0.46456200,101.44745600,1,1,102
WIDD,"Batam Hang Nadim",1.12003500,104.11338000,1,1,126
WIHH,"Jakarta Halim Perdanakusuma Intl",-6.26369570,106.88729100,1,1,84
WIII,"Jakarta Sukarno-hatta Intl",-6.12446700,106.65982800,2,4,34
WIMM,"Medan/polonia",3.56623400,98.67729900,1,1,90
WIOO,"Pontianak Supadio",-0.14986540,109.40480800,1,1,10
WIPP,"Palembang Sultan Mahmud Badaruddin Ii",-2.89342500,104.70274400,2,1,37
WIPT,"Minangkabau",-0.7869165,100.2807955,1,1,18
WITT,"Banda Aceh Sultan Iskandarmuda",5.51764870,95.41840360,1,1,65
WMKA,"Alor Setar Sultan Abdul Halim",6.20159290,100.40744780,1,1,15
WMKC,"Kota Bahru Sultan Ismail Petra",6.16790910,102.29287720,1,1,16
WMKD,"Kuantan Aero",3.77075290,103.21185300,1,1,58
WMKE,"Kerteh",4.5372235,103.426754,1,1,18
WMKI,"Ipoh/sultan Azlan Shaw",4.5679725,101.0921945,1,1,130
WMKJ,"Johor Bahru Sultan Ismail",1.63881600,103.66738900,1,1,135
WMKK,"Kuala Lumpur Intl - Sepang",2.74717100,101.70979500,2,4,70
WMKL,"Langkawi Intl",6.34063800,99.73017900,1,1,29
WMKP,"Penang Intl",5.29199100,100.26651800,1,1,11
WMSA,"Kuala Lumpur S Abdul Aziz Shah",3.12257890,101.55927280,1,2,90
WSAP,"Singapore Paya Lebar Aero",1.35556070,103.90063480,1,2,65
WSSS,"Singapore Changi Intl. Airport",1.35900285,103.98970051,3,4,22
YABA,"Albany",-34.94463296,117.80442935,2,1,233
YAMB,"Amberley Military",-27.64068555,152.71014935,4,1,87
YBAS,"Alice Springs",-23.80150200,133.89992400,2,1,1789
YBBN,"Brisbane Intl",-27.38811200,153.11458000,2,2,12
YBCS,"Cairns Intl",-16.87491790,145.75524850,2,2,10
YBOK,"Oakey",-27.41433100,151.73440300,5,1,1335
YBTL,"Townsville Intl",-19.25164573,146.76420275,2,1,18
YMAV,"Avalon",-38.03951411,144.47086541,1,1,35
YMEN,"Essendon",-37.72523346,144.89891556,2,1,281
YMES,"East Sale (military)",-38.10025237,147.14215677,2,1,22
YMHB,"Hobart",-42.83565863,147.50161902,1,1,12
YMLT,"Launceston",-41.54779806,147.20864333,3,1,562
YMML,"Melbourne Intl",-37.66934000,144.83086000,2,2,433
YPAD,"Adelaide Intl",-34.94774507,138.52808561,2,1,20
YPDN,"Darwin Intl",-12.40937463,130.88150096,2,1,102
YPEA,"Pearce",-31.66859479,116.01988448,3,2,150
YPED,"Edinburgh",-34.71097795,138.62514061,2,1,67
YPPH,"Perth",-31.94184200,115.97529500,2,3,70
YPTN,"Tindal (military)",-14.51906100,132.38132100,1,1,443
YSCB,"Canberra",-35.30155969,149.19746504,2,1,1887
YSNW,"Nowra Military",-34.94225600,150.53944900,2,1,400
YSRI,"Richmond (nsw)",-33.60120200,150.78105100,3,1,67
YSSY,"Sydney Intl",-33.94414900,151.18130500,3,6,21
YSTW,"Tamworth",-31.08133211,150.84316825,4,1,1334
YWLM,"Williamtown",-32.79123700,151.83940100,1,1,31
ZBAA,"Capital Intl",40.080118,116.5845625,2,4,116
ZBHH,"Baita",40.850509,111.82435025,2,1,3556
ZBLA,"Dongshan",49.204999,119.825,1,1,2169
ZBSJ,"Zhengding",38.2806865,114.6972985,1,2,233
ZBTJ,"Binhai",39.1243515,117.346182,1,2,10
ZBYN,"Wusu",37.746897,112.6284265,1,2,2575
ZGGG,"Baiyun Intl",23.39243875,113.29878825,2,4,50
ZGHA,"Huanghua",28.1891585,113.219632,1,2,217
ZGKL,"Liangjiang",25.2181055,110.039196,1,2,570
ZGNN,"Wuxu",22.6079585,108.17219,1,1,421
ZGSZ,"Baoan Intl",22.6392585,113.8106625,1,2,13
ZHCC,"Zhengzhou Xinzheng",34.52506792,113.84529847,1,2,495
ZHHH,"Tianhe",30.7837585,114.2080985,1,2,113
ZJHK,"Meilan",19.93483617,110.45526413,1,2,75
ZJSY,"Phoenix Intl",18.302892,109.412268,1,1,92
ZKPY,"Pyongyang Intl",39.22506175,125.6732595,2,2,117
ZLJQ,"Jiayuguan",39.86093657,98.34133756,1,1,5124
ZLLL,"Lanzhou-zhongchuan",36.50984572,103.61499477,1,2,6388
ZLXY,"Xianyang",34.44697967,108.75220278,1,2,1571
ZMUB,"Chinggis Khaan Intl",47.84262034,106.76290625,2,1,4364
ZPJH,"Gasa",21.9739155,100.7596125,1,1,1815
ZPLJ,"Lijiang",26.67149917,100.24744641,1,1,7357
ZPPP,"Wujiaba",24.9923625,102.7435375,1,2,6217
ZSAM,"Gaoqi",24.544,118.127742,1,2,59
ZSCN,"Changbei Intl",28.865,115.900001,1,2,143
ZSFZ,"Changle",25.935064,119.663272,1,2,46
ZSHC,"Xiaoshan",30.229504,120.434453,1,2,23
ZSJN,"Yaoqiang",36.8572125,117.215992,1,2,76
ZSNB,"Lishe",29.8266815,121.4619055,1,2,13
ZSNJ,"Lukou",31.7420405,118.862024,1,2,49
ZSOF,"Luogang",31.780018,117.2987135,1,2,108
ZSPD,"Pudong",31.1434265,121.80509225,2,4,13
ZSQD,"Liuting",36.266107,120.3744345,1,2,33
ZSSS,"Hongqiao Intl",31.197875,121.336319,1,2,10
ZSWH,"Dashuipo",37.1871845,122.228921,1,2,145
ZSWZ,"Wenzhou",27.91407115,120.84739610,1,1,14
ZSYT,"Laishan",37.4003055,121.370367,1,2,59
ZUBD,"Qamdo Bangda",30.55187500,97.10631659,1,1,14219
ZUCK,"Jiangbei",29.7192165,106.6416765,1,2,1365
ZUGY,"Longdongbao",26.538461,106.800793,1,2,3736
ZULS,"Lhasa-gonggar",29.2980775,90.9122945,1,1,11713
ZUUU,"Shuangliu",30.578528,103.947086,1,2,1625
ZUXC,"Qingshan",27.989083,102.184361,1,1,5112
ZWSH,"Kashi",39.542922,76.0199565,1,2,4529
ZWTN,"Hotan",37.038521,79.864932,1,1,4672
ZWWW,"Diwopu",43.9071055,87.474243,1,2,2125
ZYCC,"Longjia",43.996214,125.6853545,1,2,706
ZYHB,"Taiping",45.6234015,126.2503265,1,2,457
ZYJM,"Jiamusi",46.842571,130.4639915,1,1,262
ZYMD,"Hailang",44.5240735,129.568974,1,1,883
ZYQQ,"Sanjiazi",47.239626,123.9181305,1,1,477
ZYTL,"Zhoushuizi",38.9656655,121.5386,1,2,107
ZYTX,"Taoxian",41.6398405,123.483425,1,2,198
ZYYJ,"Yanji",42.882799,129.451258,1,1,624
